#t  x  v 
2.49000  -7.95125  -6.06438 
2.50000  -8.01150  -5.98456 
2.51000  -8.07094  -5.90415 
2.52000  -8.12958  -5.82315 
2.53000  -8.18741  -5.74156 
2.54000  -8.24441  -5.65940 
2.55000  -8.30059  -5.57668 
2.56000  -8.35595  -5.49340 
2.57000  -8.41046  -5.40956 
2.58000  -8.46414  -5.32519 
2.59000  -8.51697  -5.24029 
2.60000  -8.56894  -5.15486 
2.61000  -8.62006  -5.06891 
2.62000  -8.67032  -4.98246 
2.63000  -8.71971  -4.89551 
2.64000  -8.76823  -4.80807 
2.65000  -8.81587  -4.72015 
2.66000  -8.86263  -4.63176 
2.67000  -8.90851  -4.54290 
2.68000  -8.95349  -4.45359 
2.69000  -8.99758  -4.36384 
2.70000  -9.04077  -4.27364 
2.71000  -9.08305  -4.18302 
2.72000  -9.12443  -4.09199 
2.73000  -9.16489  -4.00054 
2.74000  -9.20444  -3.90869 
2.75000  -9.24307  -3.81646 
2.76000  -9.28077  -3.72384 
2.77000  -9.31754  -3.63085 
2.78000  -9.35339  -3.53749 
2.79000  -9.38829  -3.44378 
2.80000  -9.42226  -3.34973 
2.81000  -9.45529  -3.25534 
2.82000  -9.48737  -3.16063 
2.83000  -9.51850  -3.06560 
2.84000  -9.54868  -2.97026 
2.85000  -9.57791  -2.87463 
2.86000  -9.60617  -2.77871 
2.87000  -9.63348  -2.68251 
2.88000  -9.65982  -2.58605 
2.89000  -9.68520  -2.48932 
2.90000  -9.70961  -2.39235 
2.91000  -9.73305  -2.29513 
2.92000  -9.75551  -2.19769 
2.93000  -9.77700  -2.10003 
2.94000  -9.79751  -2.00215 
2.95000  -9.81705  -1.90408 
2.96000  -9.83560  -1.80582 
2.97000  -9.85316  -1.70738 
2.98000  -9.86974  -1.60876 
2.99000  -9.88534  -1.50999 
3.00000  -9.89994  -1.41106 
3.01000  -9.91356  -1.31199 
3.02000  -9.92618  -1.21279 
3.03000  -9.93781  -1.11347 
3.04000  -9.94845  -1.01404 
3.05000  -9.95809  -0.91451 
3.06000  -9.96674  -0.81488 
3.07000  -9.97439  -0.71518 
3.08000  -9.98105  -0.61540 
3.09000  -9.98670  -0.51556 
3.10000  -9.99136  -0.41567 
3.11000  -9.99501  -0.31574 
3.12000  -9.99767  -0.21578 
3.13000  -9.99933  -0.11579 
3.14000  -9.99999  -0.01580 
3.15000  -9.99965  0.08420 
3.16000  -9.99830  0.18419 
3.17000  -9.99596  0.28416 
3.18000  -9.99262  0.38411 
3.19000  -9.98828  0.48401 
3.20000  -9.98294  0.58387 
3.21000  -9.97660  0.68366 
3.22000  -9.96927  0.78339 
3.23000  -9.96093  0.88305 
3.24000  -9.95161  0.98261 
3.25000  -9.94128  1.08207 
3.26000  -9.92996  1.18143 
3.27000  -9.91765  1.28067 
3.28000  -9.90435  1.37978 
3.29000  -9.89006  1.47875 
3.30000  -9.87478  1.57757 
3.31000  -9.85851  1.67624 
3.32000  -9.84125  1.77474 
3.33000  -9.82301  1.87306 
3.34000  -9.80379  1.97119 
3.35000  -9.78359  2.06913 
3.36000  -9.76241  2.16686 
3.37000  -9.74025  2.26437 
3.38000  -9.71712  2.36166 
3.39000  -9.69302  2.45871 
3.40000  -9.66795  2.55552 
3.41000  -9.64191  2.65207 
3.42000  -9.61490  2.74835 
3.43000  -9.58694  2.84436 
3.44000  -9.55802  2.94008 
3.45000  -9.52814  3.03551 
3.46000  -9.49731  3.13064 
3.47000  -9.46553  3.22546 
3.48000  -9.43280  3.31995 
3.49000  -9.39913  3.41411 
3.50000  -9.36452  3.50792 
3.51000  -9.32897  3.60139 
3.52000  -9.29249  3.69450 
3.53000  -9.25508  3.78724 
3.54000  -9.21674  3.87960 
3.55000  -9.17749  3.97157 
3.56000  -9.13731  4.06314 
3.57000  -9.09622  4.15431 
3.58000  -9.05423  4.24506 
3.59000  -9.01132  4.33539 
3.60000  -8.96752  4.42528 
3.61000  -8.92282  4.51474 
3.62000  -8.87722  4.60374 
3.63000  -8.83074  4.69228 
3.64000  -8.78338  4.78035 
3.65000  -8.73513  4.86794 
3.66000  -8.68602  4.95504 
3.67000  -8.63603  5.04165 
3.68000  -8.58519  5.12776 
3.69000  -8.53348  5.21335 
3.70000  -8.48092  5.29843 
3.71000  -8.42751  5.38297 
3.72000  -8.37326  5.46697 
3.73000  -8.31817  5.55043 
3.74000  -8.26225  5.63333 
3.75000  -8.20550  5.71567 
3.76000  -8.14794  5.79744 
3.77000  -8.08956  5.87862 
3.78000  -8.03036  5.95922 
3.79000  -7.97037  6.03923 
3.80000  -7.90958  6.11863 
3.81000  -7.84800  6.19742 
3.82000  -7.78563  6.27558 
3.83000  -7.72249  6.35312 
3.84000  -7.65857  6.43003 
3.85000  -7.59389  6.50629 
3.86000  -7.52844  6.58190 
3.87000  -7.46225  6.65686 
3.88000  -7.39531  6.73114 
3.89000  -7.32763  6.80476 
3.90000  -7.25921  6.87769 
3.91000  -7.19007  6.94994 
3.92000  -7.12021  7.02149 
3.93000  -7.04964  7.09234 
3.94000  -6.97837  7.16248 
3.95000  -6.90639  7.23190 
3.96000  -6.83373  7.30061 
3.97000  -6.76038  7.36858 
3.98000  -6.68636  7.43581 
3.99000  -6.61166  7.50230 
4.00000  -6.53631  7.56804 
4.01000  -6.46030  7.63302 
4.02000  -6.38365  7.69724 
4.03000  -6.30636  7.76069 
4.04000  -6.22844  7.82337 
4.05000  -6.14989  7.88526 
4.06000  -6.07073  7.94636 
4.07000  -5.99096  8.00667 
4.08000  -5.91060  8.06618 
4.09000  -5.82964  8.12488 
4.10000  -5.74810  8.18277 
4.11000  -5.66598  8.23984 
4.12000  -5.58330  8.29608 
4.13000  -5.50006  8.35150 
4.14000  -5.41627  8.40608 
4.15000  -5.33194  8.45982 
4.16000  -5.24708  8.51272 
4.17000  -5.16169  8.56476 
4.18000  -5.07578  8.61595 
4.19000  -4.98937  8.66628 
4.20000  -4.90246  8.71573 
4.21000  -4.81505  8.76432 
4.22000  -4.72717  8.81203 
4.23000  -4.63881  8.85886 
4.24000  -4.54999  8.90481 
4.25000  -4.46072  8.94986 
4.26000  -4.37099  8.99402 
4.27000  -4.28084  9.03728 
4.28000  -4.19025  9.07963 
4.29000  -4.09924  9.12108 
4.30000  -4.00783  9.16162 
4.31000  -3.91601  9.20124 
4.32000  -3.82380  9.23993 
